GeneratorName=FCCS 4.0,GeneratorVersion=3.0.0,DateCreated=04/12/2024
fuelbed_number,filename,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,shrubs_needledrape_loading,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,pile_clean_loading,pile_dirty_loading,pile_vdirty_loading,Total_available_fuel_loading,efg_natural,efg_activity
5160,FB_5160_R6.xml,151,340.000000,1.671059,0.000000,0.131295,0.000000,0.000000,0.000000,2.699277,3.246041,0.790000,0.000000,90.000000,0.000000,0.000000,0.500000,0.100000,90.000000,90.000000,0.400000,0.300000,2.000000,2.700000,4.200000,8.400001,0.000000,0.000000,0.000000,0.714216,0.014703,0.000000,0.200000,0.237000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.389376,8,3
5161,FB_5161_R6.xml,152,340.000000,3.009810,0.000000,0.269845,0.000000,0.000000,0.000000,7.883244,3.246041,8.640000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,100.000000,0.000000,0.800000,1.700000,2.200000,12.800000,5.700000,4.000000,1.000000,2.000000,0.000000,2.911350,0.000000,0.000000,0.500000,1.204000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,2.160000,0.200000,0.960000,0.000000,0.000000,0.000000,57.672939,8,3
5162,FB_5162_R6.xml,152,340.000000,2.186250,0.000000,0.102269,0.000000,0.000000,0.000000,38.282990,3.246041,0.964000,0.000000,80.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.200000,0.300000,3.800000,1.000000,0.000000,0.000000,1.000000,1.000000,0.500000,0.000000,0.510505,0.000000,0.100000,0.064400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.163028,0.000000,0.000000,53.819481,8,3
5163,FB_5163_R6.xml,152,340.000000,3.009810,0.000000,0.269845,0.000000,0.000000,0.000000,39.416225,3.246041,8.640000,0.000000,80.000000,0.000000,0.000000,0.500000,0.000000,100.000000,0.000000,0.800000,1.700000,2.200000,12.800000,5.700000,4.000000,1.000000,2.000000,0.000000,2.571177,0.000000,0.000000,0.500000,1.505000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,2.160000,0.200000,0.960000,0.000000,0.000000,0.000000,89.906929,8,3
5164,FB_5164_R6.xml,152,340.000000,2.793138,0.000000,0.269845,0.000000,0.000000,0.000000,7.883244,3.246041,0.964000,0.000000,80.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.800000,1.700000,2.200000,12.800000,5.700000,4.000000,1.000000,2.000000,0.000000,2.862754,0.000000,0.000000,0.500000,1.204000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,2.160000,0.200000,0.960000,0.000000,0.000000,0.000000,50.180267,8,3
5165,FB_5165_R6.xml,118,340.000000,2.276121,0.781702,0.032662,0.000000,0.000000,0.000000,1.782250,2.140558,1.342379,0.000000,60.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.100000,0.500000,0.700000,0.900000,4.000000,0.000000,0.500000,0.500000,7.000000,0.000000,0.014703,0.000000,0.200000,0.275850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.540000,0.200000,0.720000,0.000000,0.000000,0.000000,27.206226,8,1
5166,FB_5166_R6.xml,118,340.000000,1.920283,0.763088,0.033876,0.000000,0.000000,0.000000,1.812693,2.201728,0.383261,0.000000,60.000000,0.000000,0.000000,0.500000,0.010000,90.000000,90.000000,0.300000,0.300000,0.700000,1.900000,1.900000,1.100000,4.000000,4.000000,0.000000,0.714216,0.014703,0.000000,0.300000,0.359100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.540000,0.200000,0.720000,0.000000,0.000000,0.000000,26.458731,8,1
5167,FB_5167_R6.xml,118,250.000000,3.765160,0.000000,0.034221,0.284106,0.000000,0.749503,14.565174,0.000000,0.858152,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.100000,0.500000,0.700000,9.300000,8.300000,3.000000,0.500000,2.300000,3.000000,0.000000,0.000000,0.000000,0.200000,0.278300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.100000,0.368000,0.000000,0.000000,0.000000,51.053116,8,1
5168,FB_5168_R6.xml,118,340.000000,5.863020,0.000000,0.030237,0.400343,0.000000,0.975987,14.565174,0.000000,0.171630,0.000000,85.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.100000,0.500000,0.700000,9.300000,8.300000,3.000000,0.500000,2.300000,3.000000,0.000000,0.000000,0.000000,1.800000,5.409000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,9.000000,1.000000,8.000000,0.000000,0.000000,0.000000,74.239410,8,1
5169,FB_5169_R6.xml,118,340.000000,5.863020,0.000000,0.030237,0.400343,0.000000,0.975987,0.000000,0.000000,0.171630,0.000000,85.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,1.400000,2.600000,1.800000,7.100000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,1.470254,0.000000,1.800000,5.409000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,9.000000,1.000000,8.000000,0.016303,0.000000,0.000000,46.460793,8,1
5170,FB_5170_R6.xml,118,340.000000,3.765160,0.000000,0.034221,0.284106,0.000000,0.749503,0.000000,0.000000,0.640411,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.100000,0.500000,0.700000,0.500000,2.600000,0.000000,0.400000,1.900000,0.000000,0.000000,1.470254,0.000000,0.500000,0.695750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.200000,0.736000,0.000000,0.000000,0.000000,17.525904,8,1
5171,FB_5171_R6.xml,151,240.000000,2.596547,0.900325,0.024937,0.000000,0.484459,0.000000,1.334650,1.099123,1.079254,0.000000,85.000000,0.000000,0.000000,0.100000,0.000000,95.000000,0.000000,0.100000,0.800000,0.800000,1.600000,5.200000,0.000000,0.800000,2.500000,0.000000,0.049941,0.014703,0.000000,0.500000,1.474400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,1.440000,0.400000,2.880000,0.000000,0.000000,0.000000,27.743940,8,3
5172,FB_5172_R6.xml,118,340.000000,1.971046,2.280063,0.010340,0.112385,0.245281,0.245281,0.562853,1.059762,0.945783,0.000000,60.000000,0.000000,0.000000,0.150000,0.000000,90.000000,0.000000,0.700000,1.100000,1.500000,3.100000,4.700000,0.000000,1.800000,0.600000,0.000000,0.000000,0.436482,0.000000,0.200000,0.300300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,3.600000,0.300000,2.400000,0.000000,0.000000,0.000000,30.329016,8,1
5173,FB_5173_R6.xml,151,340.000000,10.975735,0.000000,0.289006,0.000000,1.536649,0.000000,3.470807,2.858311,1.509900,0.000000,60.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,0.700000,1.600000,3.800000,8.700001,1.900000,0.000000,2.000000,3.000000,4.000000,0.000000,0.255252,0.000000,0.500000,1.485000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.300000,5.130000,1.000000,7.600000,0.000000,0.000000,0.000000,61.324013,8,3
5174,FB_5174_R6.xml,151,340.000000,4.369895,0.000000,0.007485,0.101213,0.490321,0.283324,0.000000,2.331243,1.528881,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,95.000000,0.000000,0.100000,0.500000,0.800000,0.400000,1.700000,0.000000,1.700000,7.100000,0.000000,0.206069,0.000000,0.000000,0.500000,1.292000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,1.440000,0.600000,3.840000,0.000000,0.000000,0.000000,30.410719,8,3
5175,FB_5175_R6.xml,151,340.000000,4.369895,0.000000,0.007485,0.101213,0.490321,0.283324,0.000000,2.331243,1.528881,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,95.000000,0.000000,1.800000,2.700000,5.500000,10.000000,6.000000,1.500000,1.700000,7.100000,1.000000,0.206069,0.000000,0.000000,2.000000,5.472000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,9.000000,1.500000,12.000001,0.000000,0.000000,0.000000,75.310722,8,3
5176,FB_5176_R6.xml,151,340.000000,4.369895,0.000000,0.007485,0.086874,0.457058,0.243183,0.000000,0.000000,1.528881,0.000000,85.000000,0.000000,0.000000,0.150000,0.000000,90.000000,0.000000,0.100000,0.500000,0.800000,0.400000,1.700000,0.000000,1.700000,7.100000,3.200000,0.112117,0.510505,0.000000,0.500000,1.368000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,1.620000,0.400000,2.880000,0.000000,0.000000,0.000000,31.021641,8,3
5177,FB_5177_R6.xml,118,340.000000,6.454561,0.347824,0.014634,0.374492,0.523032,0.987950,0.402800,0.000000,0.858152,0.000000,75.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.700000,1.300000,3.100000,7.500000,0.000000,0.000000,3.600000,0.000000,0.000000,0.000000,0.191439,0.000000,1.000000,2.793000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,1.800000,0.500000,4.000000,0.000000,0.000000,0.000000,36.536900,8,1
5178,FB_5178_R6.xml,151,340.000000,32.958893,0.000000,0.056304,0.000000,0.762667,0.000000,1.683767,1.386631,0.923562,0.000000,70.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.700000,1.600000,1.900000,11.700001,11.500001,0.000000,2.200000,2.200000,0.000000,0.000000,1.323228,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,4.590000,0.500000,3.400000,0.000000,0.000000,0.000000,84.222389,8,3
5179,FB_5179_R6.xml,151,340.000000,16.479446,16.072220,0.028152,0.000000,0.762667,0.000000,3.212625,2.645691,0.923562,0.000000,70.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.500000,1.700000,3.300000,11.400001,2.100000,0.000000,0.900000,0.200000,0.000000,0.000000,1.323228,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,4.590000,0.300000,2.040000,0.000000,0.000000,0.000000,73.514923,8,3
5180,FB_5180_R6.xml,151,340.000000,6.064086,0.000000,0.014771,0.088054,0.352763,0.283327,0.000000,0.624843,1.699469,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.200000,1.900000,0.800000,0.400000,1.100000,0.000000,1.000000,0.000000,0.000000,0.582676,0.024259,0.000000,0.800000,2.083840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.100000,0.540000,0.300000,1.200000,0.000000,0.000000,0.000000,18.339321,8,3
5181,FB_5181_R6.xml,151,340.000000,6.064086,0.000000,0.014771,0.088054,0.352763,0.283327,0.000000,0.624843,1.699469,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,1.800000,2.700000,5.500000,10.000000,6.000000,1.500000,1.500000,5.500000,0.500000,0.582676,0.126350,0.000000,2.200000,5.860800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.600000,9.720000,1.700000,12.240001,0.000000,0.000000,0.000000,72.038376,8,3
5182,FB_5182_R6.xml,118,340.000000,6.187061,0.000000,0.006801,0.000000,0.000000,0.000000,1.154405,0.950686,0.104000,0.000000,70.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.040000,0.200000,0.500000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.688577,0.076576,0.000000,0.200000,0.481920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.100000,0.540000,0.300000,1.680000,0.000000,0.000000,0.000000,16.921450,8,1
5183,FB_5183_R6.xml,151,340.000000,29.911142,1.696338,0.021114,4.291615,18.025469,14.110512,4.444540,2.044067,0.632890,0.000000,70.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.700000,1.600000,1.900000,11.700001,11.500001,1.800000,2.200000,2.200000,0.000000,0.000000,0.049417,0.000000,1.200000,3.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,8.550000,1.000000,7.600000,0.000000,0.000000,0.000000,97.041122,8,3
5184,FB_5184_R6.xml,151,340.000000,8.487742,1.654961,0.067046,0.426408,1.558883,1.451493,2.146834,1.874528,0.663969,0.000000,80.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,1.000000,1.500000,1.100000,7.400001,1.500000,0.000000,5.000000,1.000000,0.000000,0.000000,0.068229,0.000000,0.800000,1.420800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,2.160000,1.200000,5.760000,0.000000,0.000000,0.000000,47.830521,8,3
5185,FB_5185_R6.xml,118,340.000000,10.216817,0.000000,0.006582,0.000000,0.000000,0.000000,1.154405,0.950686,0.584100,0.000000,70.000000,0.000000,1.500000,0.500000,0.000000,90.000000,0.000000,2.000000,3.100000,6.500000,10.000000,8.000000,1.000000,1.500000,5.500000,0.500000,1.092618,0.051050,0.000000,2.000000,3.834000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.600000,9.720000,1.700000,12.240001,0.000000,0.000000,0.000000,79.357643,8,1
5186,FB_5186_R6.xml,118,340.000000,10.216817,0.000000,0.006582,0.000000,0.000000,0.000000,1.154405,0.950686,0.584100,0.000000,70.000000,0.000000,1.500000,0.500000,0.000000,90.000000,0.000000,0.300000,0.200000,0.240000,0.500000,0.300000,0.200000,0.500000,0.700000,0.800000,1.092618,0.051050,0.000000,0.200000,0.383400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.100000,0.540000,0.100000,0.400000,0.000000,0.000000,0.000000,20.527040,8,1
5187,FB_5187_R6.xml,118,340.000000,12.354376,0.000000,0.031463,0.000000,0.000000,0.000000,0.000000,3.348937,0.746475,0.000000,70.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.100000,0.500000,0.500000,4.000000,1.500000,0.000000,0.000000,0.000000,0.000000,3.423641,0.330807,0.000000,0.200000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,1.440000,0.200000,0.640000,0.000000,0.000000,0.000000,28.982056,8,1
5188,FB_5188_R6.xml,118,340.000000,12.354376,0.000000,0.031463,0.000000,0.000000,0.000000,0.000000,3.348937,0.746475,0.000000,70.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.800000,2.200000,3.500000,6.000000,4.000000,1.000000,6.000000,4.000000,0.000000,0.000000,0.330807,0.000000,2.500000,6.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,16.200001,2.000000,14.400001,0.000000,0.000000,0.000000,84.912064,8,1
5189,FB_5189_R6.xml,118,340.000000,31.438065,1.696338,0.021114,7.157170,18.580122,24.710058,6.666810,4.343643,0.632890,0.000000,70.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.700000,1.600000,1.900000,13.000001,15.000001,2.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,1.500000,4.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.600000,10.800000,1.100000,8.800000,0.000000,0.000000,0.000000,120.856033,8,1
5190,FB_5190_R6.xml,151,340.000000,8.893315,4.543389,0.067046,2.350953,8.450178,8.310821,2.146834,1.874528,0.663969,0.000000,80.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,0.400000,3.000000,5.100000,10.000000,4.000000,2.000000,3.700000,3.500000,1.700000,0.000000,0.000000,0.000000,0.700000,2.072000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.800000,14.400001,1.500000,12.000001,0.000000,0.000000,0.000000,87.012039,8,3
5191,FB_5191_R6.xml,118,340.000000,5.883225,0.000000,0.024203,0.217257,5.762434,0.714324,0.774431,0.000000,2.394727,0.072909,80.000000,80.000000,0.000000,0.300000,0.100000,80.000000,75.000000,0.100000,1.000000,1.000000,1.000000,3.000000,0.000000,1.500000,1.500000,0.000000,2.319873,0.000000,0.000000,0.100000,0.061000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.720000,0.050000,0.160000,0.000000,0.000000,0.000000,22.807751,8,1
5192,FB_5192_R6.xml,118,340.000000,5.883225,0.260243,0.001647,0.000000,0.714324,0.000000,3.872153,0.422958,1.945716,0.072909,80.000000,80.000000,0.000000,0.300000,0.100000,80.000000,75.000000,0.100000,1.000000,1.000000,1.000000,3.000000,1.000000,2.800000,1.000000,0.000000,0.002039,1.045514,0.000000,0.100000,0.074250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,1.080000,0.100000,0.480000,0.000000,0.000000,0.000000,29.438616,8,1
5193,FB_5193_R6.xml,118,340.000000,5.157496,1.015207,0.065962,0.000000,4.753971,0.000000,1.290718,1.057394,0.598682,0.072909,80.000000,80.000000,0.000000,0.500000,0.100000,60.000000,75.000000,0.300000,1.000000,1.000000,0.500000,1.000000,0.000000,0.100000,3.200000,1.000000,0.051587,0.653446,0.000000,0.100000,0.186900,0.000000,0.000000,0.000000,0.000000,0.000445,0.000000,3.000000,0.200000,2.160000,0.300000,1.440000,0.000000,0.000000,0.000000,25.399158,8,1
5194,FB_5194_R6.xml,118,340.000000,5.157496,1.015207,0.065962,0.000000,4.753971,0.000000,1.290718,1.057394,0.898023,0.072909,80.000000,80.000000,0.000000,0.500000,0.100000,60.000000,75.000000,0.700000,3.400000,2.300000,1.900000,1.000000,0.000000,0.100000,3.200000,1.000000,0.051587,0.653446,0.000000,0.700000,1.682100,0.000000,0.000000,0.000000,0.000000,0.000445,0.000000,3.000000,0.200000,3.240000,0.300000,2.160000,0.000000,0.000000,0.000000,34.493702,8,1
5195,FB_5195_R6.xml,118,340.000000,5.883225,0.794724,0.008313,0.000000,4.753971,0.000000,1.290718,1.057394,0.598682,0.072909,80.000000,80.000000,0.000000,0.500000,0.100000,60.000000,75.000000,1.300000,1.800000,0.300000,0.200000,2.500000,0.000000,0.100000,2.400000,2.000000,0.000000,0.039207,0.000000,0.300000,0.734400,0.000000,0.000000,0.000000,0.000000,0.008109,0.000000,3.000000,0.200000,2.880000,0.500000,3.200000,0.000000,0.000000,0.000000,30.767683,8,1
5196,FB_5196_R6.xml,118,340.000000,4.199238,0.624040,0.064352,0.000000,2.737427,0.000000,0.774431,0.422958,0.062802,0.037550,70.000000,80.000000,0.000000,0.500000,0.000000,60.000000,0.000000,0.400000,0.800000,1.100000,0.400000,0.200000,0.000000,1.400000,0.900000,0.000000,0.663263,0.013069,0.000000,0.100000,0.120250,0.000000,0.000000,0.000000,0.000000,0.001199,0.000000,0.500000,0.100000,1.080000,0.300000,1.440000,0.000000,0.000000,0.000000,15.039889,8,1
5197,FB_5197_R6.xml,118,340.000000,4.199238,0.624040,0.064352,0.000000,2.737427,0.000000,0.774431,0.422958,0.209341,0.037550,70.000000,80.000000,0.000000,0.500000,0.000000,60.000000,0.000000,0.700000,2.700000,5.000000,5.700000,0.200000,0.000000,1.400000,1.500000,0.300000,0.663263,0.013069,0.000000,0.900000,1.948050,0.000000,0.000000,0.000000,0.000000,0.001199,0.000000,0.500000,0.200000,3.240000,0.300000,2.160000,0.000000,0.000000,0.000000,32.194229,8,1
5198,FB_5198_R6.xml,118,340.000000,5.883225,4.198064,0.014993,0.000000,4.753971,0.000000,1.290718,1.057394,0.149670,0.037550,50.000000,80.000000,0.000000,0.300000,0.100000,60.000000,75.000000,1.700000,1.300000,3.100000,3.000000,0.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.013069,0.000000,0.500000,1.202500,0.000000,0.000000,0.100000,0.004500,0.011778,0.000000,0.500000,0.300000,4.320000,0.800000,5.120000,0.000000,0.000000,0.000000,39.303459,8,1
5199,FB_5199_R6.xml,118,340.000000,10.678841,1.249159,0.033731,0.155142,2.433221,0.486644,0.774431,0.422958,0.062802,0.075099,70.000000,80.000000,0.000000,0.200000,0.100000,80.000000,75.000000,0.600000,1.000000,1.200000,1.000000,3.800000,0.500000,1.200000,3.000000,1.100000,0.000000,0.735127,0.000000,0.500000,1.032000,0.000000,0.000000,0.100000,0.004500,0.027483,0.000000,3.000000,0.200000,2.880000,0.700000,4.480000,0.000000,0.000000,0.000000,39.311275,8,1
5200,FB_5200_R6.xml,121,340.000000,0.000000,0.000000,1.859687,0.000000,0.718085,0.000000,0.774444,0.000000,1.452126,0.000000,100.000000,0.000000,0.000000,0.100000,0.100000,90.000000,90.000000,0.400000,0.700000,1.000000,5.000000,4.500000,1.500000,0.700000,0.000000,0.000000,0.933046,0.000000,0.000000,0.200000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.400000,0.000000,0.000000,0.000000,18.726259,8,4
5201,FB_5201_R6.xml,121,340.000000,0.000000,0.000000,1.859687,0.000000,17.952133,0.000000,12.907399,0.000000,1.452126,0.000000,100.000000,0.000000,0.000000,0.100000,0.100000,90.000000,90.000000,0.400000,0.700000,1.000000,10.000000,4.500000,1.500000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.400000,0.000000,0.000000,0.000000,35.919212,8,4
5202,FB_5202_R6.xml,121,340.000000,0.000000,1.047859,0.011825,0.000000,0.000000,0.000000,1.290740,0.425185,0.242021,0.000000,50.000000,0.000000,0.000000,0.030000,0.100000,90.000000,90.000000,0.900000,0.700000,0.500000,3.000000,2.000000,1.000000,1.500000,2.500000,0.000000,0.466523,0.294051,0.000000,0.500000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.100000,0.720000,0.000000,0.000000,0.000000,20.761681,8,4
5203,FB_5203_R6.xml,121,340.000000,5.277226,0.000000,0.000000,0.000000,0.000000,0.000000,2.581480,1.062962,0.968084,0.000000,100.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.400000,0.700000,1.000000,1.700000,0.700000,0.000000,2.000000,1.000000,0.000000,0.426173,0.000000,0.000000,0.200000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.720000,0.100000,0.320000,0.000000,0.000000,0.000000,18.829750,8,4
5204,FB_5204_R6.xml,121,340.000000,5.277226,0.000000,0.000000,0.000000,0.000000,0.000000,2.581480,1.062962,0.968084,0.000000,100.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,2.000000,4.000000,6.700000,12.000001,0.700000,0.000000,2.000000,2.000000,0.000000,0.426173,0.000000,0.000000,0.500000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.900000,0.200000,0.800000,0.000000,0.000000,0.000000,42.589752,8,4
5205,FB_5205_R6.xml,118,340.000000,17.590752,1.042662,0.011605,0.000000,0.000000,0.000000,2.581480,0.970003,0.484042,0.000000,50.000000,0.000000,0.000000,0.030000,0.000000,90.000000,0.000000,0.500000,1.300000,3.000000,4.500000,1.500000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.100000,1.620000,0.200000,1.440000,0.000000,0.000000,0.000000,42.570541,8,1
5206,FB_5206_R6.xml,121,340.000000,9.632340,0.000000,0.011605,0.000000,0.000000,0.000000,1.050653,0.216311,0.327953,0.000000,100.000000,0.000000,0.000000,0.030000,0.000000,90.000000,0.000000,0.200000,1.600000,0.300000,1.000000,1.000000,0.400000,2.000000,2.000000,0.000000,1.838995,0.000000,0.000000,0.100000,0.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,1.800000,0.200000,0.800000,0.163028,0.000000,0.000000,25.681890,8,4
